1061SANDIEGO,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/UbO97HLUGh… https://t.co/Yx5CNJthao","Wed Sep 20 17:04:05 EDT 2017","null"
FloridaNewsBit,"#Dog That Disappeared #Florida 2016 'Some How, Some Way: https://t.co/TRTcuOqv7y, https://t.co/1JVQsDY0Jx https://t.co/Eynd29doTr","Wed Sep 20 17:04:05 EDT 2017","null"
DjKaneDrumSquad,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/2Zuyum0V54… https://t.co/LvdupMLWbD","Wed Sep 20 17:04:05 EDT 2017","null"
PerlaSolutions,"NASA shows how Hurricane Irma changed the Caribbean's look - CNET https://t.co/7bAJcQ6zLL https://t.co/p52dIg0h4D","Wed Sep 20 17:04:06 EDT 2017","null"
POWER1071HOU,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/LVDOVqO7IA… https://t.co/P4vU8JwuaQ","Wed Sep 20 17:04:05 EDT 2017","null"
Milenio2052,"https://t.co/zA33WQp977 #News Hurricane Irma damage to Trump estate revealed https://t.co/XC6gSYuUYD","Wed Sep 20 17:04:06 EDT 2017","null"
RADIOPUSHERS,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/KVZWEo8FGG… https://t.co/5b3rcwKB2Z","Wed Sep 20 17:04:06 EDT 2017","null"
1095THEHEAT,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/GCHv7DF4cS… https://t.co/rdQYSb6ieF","Wed Sep 20 17:04:06 EDT 2017","null"
RetireCoInc,"We are #hiring Insurance Agent | Life Health and P&C Top Comp 200+ Carriers https://t.co/9BVuLejZJ9 #jobs #Jacksonville","Wed Sep 20 17:04:06 EDT 2017","null"
995SOUTHBEACH,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/RmQf0nzjTX… https://t.co/JjtrZ1iddt","Wed Sep 20 17:04:06 EDT 2017","null"
GridlockRadio,"<artist> <title>#Nowplaying on 94.3 in Miami  103.1 in Miramar in real time https://t.co/ue2YbirN9r All Night (clean) - @BustaRhyme","Wed Sep 20 17:04:06 EDT 2017","null"
1037THEBEATCHI,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/7QM1oq99au… https://t.co/QkmuMfCA4T","Wed Sep 20 17:04:06 EDT 2017","null"
POWER1028LA,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/U0NfrfYD7V… https://t.co/1mFQT8moun","Wed Sep 20 17:04:06 EDT 2017","null"
lhayd,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:07 EDT 2017","null"
POWER1058VEGAS,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/n1JPFNDlAm… https://t.co/xqzf38WmNG","Wed Sep 20 17:04:07 EDT 2017","null"
POWER102TORONTO,"#TRENDINGNOW on @POWER1068MIAMI is #ALIENS by @freedopemajor Stream between 5pm-7pm-est @ https://t.co/OWBdg9vcRE… https://t.co/VBrJwwqeKe","Wed Sep 20 17:04:07 EDT 2017","null"
billytheman84,"From home to Georgia back home to Charleston sc 2 days then. back home Raleigh nc tomorrow till Friday....","Wed Sep 20 17:04:09 EDT 2017","null"
RainingOnU,"Meet @CNCOMusic in #Miami! Let @iHeartRadio hook you up with a trip for you and 3 friends!!! #iHeartFiesta https://t.co/gXS5VWG1JY","Wed Sep 20 17:04:11 EDT 2017","null"
GinniePinkston,"RT @NotJerryTipton: Good Lord. Irma, Maria, earthquakes, etc. Natural disasters everywhere.

THE WORLD BETTER NOT END BEFORE KENTUCKY B… ","Wed Sep 20 17:04:11 EDT 2017","null"
ewan79616408,"Thanks in part to better emergency planning and response, the immediate death tolls from Harvey and Irma seem to... https://t.co/aE7vwon7Do","Wed Sep 20 17:04:12 EDT 2017","null"
DrNealDunnFL2,"More photos from our delegation tour in Jacksonville this morning with @SpeakerRyan. https://t.co/mkBWiUNxXb","Wed Sep 20 17:04:12 EDT 2017","null"
ctmmagazine,"https://t.co/TEiSn0uuc8  Top 5 freeD Plays from Week 2 | NFL Highlights #MIAMI #NYC #HOUSTON #CANADA","Wed Sep 20 17:04:13 EDT 2017","null"
agelessmoon,"#IRMA #Harvey #wednesdaymotivation #PuertoRico #floridakeys
#HAPPYNEWYEAR 
AFTER THE STORM https://t.co/GPfoULEvV4","Wed Sep 20 17:04:13 EDT 2017","null"
rheabekkahc,"? gaspack: A meteorologist in Key West fighting Irma’s winds. When I first saw this I thought this was... https://t.co/xYFLoU5XXn","Wed Sep 20 17:04:14 EDT 2017","null"
BadApplesPro,"best  iPhone Repair  in Miami,Florida https://t.co/pCxLhr8hUf","Wed Sep 20 17:04:15 EDT 2017","null"
indinero,"IRS Gives Tax Relief to Victims of Hurricane Irma; Like Harvey, Additional Relief Planned https://t.co/u1leUKx0K8 b… https://t.co/0PzOqlpSMj","Wed Sep 20 17:04:15 EDT 2017","null"
Sherry27731,"@DeptVetAffairs @marcorubio Yelling what the VA did in Florida
Tina Baker  Division Director  
  5220 Belfort Road,… https://t.co/ccQJT1BX44","Wed Sep 20 17:04:16 EDT 2017","null"
geeeeeerj,"Hurricane Irma followed by a broken leg followed by Hurricane Maria... I'm dropping out","Wed Sep 20 17:04:16 EDT 2017","null"
PureRadioJax,"WJNJ Jacksonville W279AG Atlantic Beach - Legal ID  AM1320 & FM103.7 https://t.co/U7MzqrGrUR #nowplaying #listenlive","Wed Sep 20 17:04:17 EDT 2017","null"
theaudiohm,"Words Get In The Way by Miami Sound Machine peaked at No.5 on September 20,1986: https://t.co/xnjWcHsrI6","Wed Sep 20 17:04:18 EDT 2017","null"
1telos,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:18 EDT 2017","null"
trezcash,"#305 to worldwide #support #Florida  #Repost snoopdogg 
???
G. Mix. Comin soon ??? love my Dogg… https://t.co/ez00hOpZWe","Wed Sep 20 17:04:20 EDT 2017","null"
TheMockMomma,"Husband: "I'm just saying, that slug has had a worse day than you."
I'll let y'all fill in the rest...
#husbandquotes #slug #ewww #irma","Wed Sep 20 17:04:22 EDT 2017","null"
ico_ito_videos,"Crowdsales DOT online #ICOs #ITOs. https://t.co/WtIFnfpglB  #seattle #bitcoinrussia #charleston #portland #boise","Wed Sep 20 17:04:22 EDT 2017","null"
ianpaul,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:23 EDT 2017","null"
daz_blue,"@ESPNCleveland No....still not got power after Irma","Wed Sep 20 17:04:23 EDT 2017","null"
melody4thekids,"Make up days scheduled @volusiaschools https://t.co/5FinWRTcxw","Wed Sep 20 17:04:23 EDT 2017","null"
RamieIsTweeting,"@KevinTreichel @leap36 I loved those so much! Had a Miami U one and a Bears one!","Wed Sep 20 17:04:24 EDT 2017","null"
ChefJessCreates,"Meet @CNCOMusic in #Miami! Let @iHeartRadio hook you up with a trip for you and 3 friends!!! #iHeartFiesta https://t.co/skzeNWMz8k","Wed Sep 20 17:04:24 EDT 2017","null"
fabforte,"O Xou da Apple - * Published: 14/09/17 10:31:13 PM * Episode Download Link: null * Episode Feed: Tecnocast... https://t.co/I4TcYjKIK1","Wed Sep 20 17:04:24 EDT 2017","null"
Dockwalk,"Shortly after Hurricane Irma barreled through parts of the Caribbean, Hurricane Maria followed a similar path: https://t.co/62P3jp7ZT0","Wed Sep 20 17:04:25 EDT 2017","null"
seanhassan,"Congrats https://t.co/29GYzsAFa3","Wed Sep 20 17:04:26 EDT 2017","null"
ModernBocaMom,"Hurray! The Palm Beaches quickly rebounds after #HurricaneIrma https://t.co/lujaOceJHZ #ThePalmBeaches #LoveFL #MBMtravel","Wed Sep 20 17:04:26 EDT 2017","null"
xatruchNMT,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:28 EDT 2017","null"
HAMSHOP321,"Can't KILL EM ALLLLLL

#FAMILYREUNION #NOV18 #CLASSICWEEKEND #ORLANDO https://t.co/wD0phYYOWb","Wed Sep 20 17:04:28 EDT 2017","null"
RodMrRealEstate,"handsonreinvest: When #Tenant Pays #Rent Late ... #tenantscreening https://t.co/HZEZM7XV4p #realestate #RodMrRealEstate #Tampa #Florida #r…","Wed Sep 20 17:04:29 EDT 2017","null"
LivingOnChi,"#Fukushima #GeoEngineering
.@DrDurnford 9/4/17
---
Hurricane IRMA Will Impact #Texas - Nuclear Likely In Meltdown
https://t.co/XEpsooPBuf","Wed Sep 20 17:04:29 EDT 2017","null"
Sabre_zero,"what is sad is their are tarps on roofs all over America and no one has come out of the woodwork to fix them. 1-800… https://t.co/70ySjgddT2","Wed Sep 20 17:04:30 EDT 2017","null"
ProdromalStage,"Thousands likely to be killed by Hurricane Irma's deadly legacy - New Scientist https://t.co/ZrsaASgymj","Wed Sep 20 17:04:30 EDT 2017","null"
FAVlW,"@null arl9i6","Wed Sep 20 17:04:30 EDT 2017","null"
LowSlopeAmanda,"Latest update on #HurricaneMaria. Stay strong #PuertoRico & #Caribbean https://t.co/cvhwXLtktD","Wed Sep 20 17:04:30 EDT 2017","null"
ziyatong,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:33 EDT 2017","null"
elfriesen,"@USWeatherExpert Oh my. Saw many upturn & rolled cars after #harvey & #irma - wondered how this happened in a hurricane. #maria #fujita","Wed Sep 20 17:04:33 EDT 2017","null"
mixadj3a,"Dolphins new linebacker Stephone Anthony on his trade to Dolphins
#afc #nfl #miami https://t.co/LT3Qi9x16q","Wed Sep 20 17:04:34 EDT 2017","null"
Enkidu_G,"@WasilewskiTomek @AntonioParis #Water is delivered by #hurricaneIrma #hurricaneHarvey #hurricaneJose… https://t.co/NbaNy0yZap","Wed Sep 20 17:04:34 EDT 2017","null"
DrNealDunnFL2,"We met with first responders and local leaders and learned about the economic impacts of Hurricane Irma. https://t.co/SYfeVbCj1c","Wed Sep 20 17:04:34 EDT 2017","null"
KenLayne,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:35 EDT 2017","null"
joan_benach,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:35 EDT 2017","null"
kazz_mythology,"Kinda miss random bike rides along Miami Beach wheverver I was off and bored... def moving back at some point in th… https://t.co/5KxtiPDjtY","Wed Sep 20 17:04:35 EDT 2017","null"
MyNews13,"News 13's @gpallone13 is in Satellite Beach showing us beach erosion following Hurricane Irma: https://t.co/jqL8ukzoyd","Wed Sep 20 17:04:36 EDT 2017","null"
MRfanFball,"Who's Practicing, Who's Not vs. Jacksonville Jaguars https://t.co/dH65gGigH1 || #NFL","Wed Sep 20 17:04:36 EDT 2017","null"
AllCruiseNews,"Carnival Modifies More Cruises Due to Hurricane Maria, Hurricane Irma https://t.co/tnMJ91eGnh","Wed Sep 20 17:04:38 EDT 2017","null"
snaglet,"@Independent_1_1 @vawoofs @ABCPolitics @POTUS @RealDonad_Trump @SenateGOP @HouseGOP @GOP @WhiteHouse @SenateDems… https://t.co/kb9TkiYY4L","Wed Sep 20 17:04:39 EDT 2017","null"
Jo_Short22,"No home training. https://t.co/mb9548h3C6","Wed Sep 20 17:04:40 EDT 2017","null"
ayo__dre,"Miami in 2 weeks and I haven’t booked my hotel yet. Lmao","Wed Sep 20 17:04:41 EDT 2017","null"
BAWorkplaces,"Can you recommend anyone for this #job? RF/ Wireless DAS Technician - https://t.co/Vcl39zrWS1 #Orlando, FL #Hiring","Wed Sep 20 17:04:40 EDT 2017","null"
tmj_jax_retail,"See our latest #Jacksonville, FL #job and click to apply: Part-Time Beauty Advisor - https://t.co/ysMpTCejkp #Beauty #Retail #Hiring","Wed Sep 20 17:04:42 EDT 2017","GeoLocation{latitude=30.3321838, longitude=-81.655651}"
Enkidu_G,"#Water is delivered by #hurricaneIrma #hurricaneHarvey #hurricaneJose #hurricaneMaria by #ClimateControl… https://t.co/O9JH0dtDJk","Wed Sep 20 17:04:44 EDT 2017","null"
inspirelifenow,"#ProChoice Activists Think #Abortion Will Help the Survivors of #Harvey and #Irma https://t.co/SSa1ga9h27 by @inspirelifenow","Wed Sep 20 17:04:44 EDT 2017","null"
7hozho,"@EdMerk2 @StanleyCohenLaw Prayers are with u all. We went through Irma & were so so lucky. So sorry ur going through yet again.","Wed Sep 20 17:04:45 EDT 2017","null"
bswllc,"#Hurricanes #Harvey and #Irma caused increased costs & lower profits for businesses throughout the U.S. https://t.co/bijafH5VVq","Wed Sep 20 17:04:45 EDT 2017","null"
Susan40370948,"RT @bbusa617: https://t.co/62R8FBgDpH

She was with Rachel Maddow taping a seg and caught on tape laughing about IRMA wiping out all those…","Wed Sep 20 17:04:46 EDT 2017","null"
kevinrns,"@AntonioParis @fleurdelis30 #ClimateChaos #WeatherBombs #Climate #Puertorico #Florida  #globalwarming #GHG 

Exxon… https://t.co/PcZORjxwbh","Wed Sep 20 17:04:47 EDT 2017","null"
ms_sitindjak,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:50 EDT 2017","null"
EricDeSalvo,"Jacksonville’s Hometown Team? ? https://t.co/BfN2pJyjMI","Wed Sep 20 17:04:50 EDT 2017","null"
eviemerrissa_,"@NBearAtHeart they suffered a significant amount of damage from Irma and now Maria.. please keep everyone in your prayers ?","Wed Sep 20 17:04:51 EDT 2017","null"
StarzanPlanets,"RT @TB_Times: It could have been worse, many of us said after #Irma. This remarkable graphic explains why it wasn’t. 
https://t.co/KtZ6hjZF…","Wed Sep 20 17:04:51 EDT 2017","null"
riprap007,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:52 EDT 2017","null"
globnewsen,"Antigua and Barbuda: ACAPS Briefing Note – Caribbean Hurricane Irma: Saffir-Simpson Category 5, 20 September 2017 https://t.co/mOjAPuQW72","Wed Sep 20 17:04:52 EDT 2017","null"
OpineSOCIAL,"@OpineSOCIAL » Hillary Clinton Laughing About Hurricane Irma Wiping Out All ‘Florida Hillbillies’ Is Fake News https://t.co/xVWeVDTEsu  ?#Op","Wed Sep 20 17:04:52 EDT 2017","null"
StsPP_WP,"We want to express our gratitude for everyone's patience during the aftermath of Hurricane Irma. Thankfully, we... https://t.co/ofc7tpQwxG","Wed Sep 20 17:04:52 EDT 2017","null"
haley_maxey,"not trying to be rude or anything but please go die! https://t.co/vkWUEYBvOe","Wed Sep 20 17:04:52 EDT 2017","null"
jamesadavidson7,"RT @EricHolthaus: The science is increasingly clear: We can start to expect more super hurricanes like Harvey, Irma, and Maria.
https://t.c…","Wed Sep 20 17:04:53 EDT 2017","null"
ThaRadio,"#NP on #ThaRadio 1stDegree @1stDegreemuzik - Im da Shit #Miami #TuneIn #LIVE https://t.co/PiElceHnYs","Wed Sep 20 17:04:54 EDT 2017","null"
TwinmomSue,"I hate to be a whiny little bitch while so many of my fellow citizens are digging out from #Irma, but it's 95 degrees in Illinois on 9/20/17","Wed Sep 20 17:04:55 EDT 2017","null"
Lily_Adlehsa,"@DArealGMONEY No, Im working on saving up for the equipment though. Had a little setback because of Irma but Im hop… https://t.co/WqbhqP7uBW","Wed Sep 20 17:04:56 EDT 2017","null"
seanSoM7,"Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge funds to rebuild lives?","Wed Sep 20 17:04:57 EDT 2017","null"
mahaliexboucher,"wanna go to Miami soon","Wed Sep 20 17:04:57 EDT 2017","null"
monicaMedHist,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:58 EDT 2017","null"
chaplinscourage,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:04:59 EDT 2017","null"
MiamiNewTimes,"UM dean told the victim to "feel bad" for her rapist because he "did not have many friends." https://t.co/xV5vAGf9E0","Wed Sep 20 17:05:00 EDT 2017","null"
dchou1107,"Harvey and Irma giving a boost to behavioral health telemedicine https://t.co/T7CrPhfMqd","Wed Sep 20 17:05:00 EDT 2017","null"
CaribbeanBlueBk,"Discover nature's little secrets in the #BritishVirginIslands - a British territory located in the #Caribbean.… https://t.co/4UUpS4tMhT","Wed Sep 20 17:05:00 EDT 2017","null"
John_M_Bailey,"Reflections In The Wetlands by John M Bailey https://t.co/wNx2QHPOOH #photography #Florida #travel #nature https://t.co/x6EI77f7we","Wed Sep 20 17:05:01 EDT 2017","null"
SAvery131,"Great on-the-move account of people connected to WNY, post #HurricaneIrma. Nice work, @seankirst. Hope you're stayi… https://t.co/tBaKfTvRxS","Wed Sep 20 17:05:01 EDT 2017","null"
KenyoNegus,"Home birth real litty these days https://t.co/JcN3WYXP7s","Wed Sep 20 17:05:01 EDT 2017","null"
oyphoto_,"Arrived to Miami. Weather is good. Hurricane is not detected))","Wed Sep 20 17:05:02 EDT 2017","null"
United_Rentals,"Miami's downed #construction cranes spark new debates on #safety. Get the details from @nmcrooks at @business.… https://t.co/YJuSnz10Ol","Wed Sep 20 17:05:04 EDT 2017","null"
_SaraBo_,"RT @NotJerryTipton: Good Lord. Irma, Maria, earthquakes, etc. Natural disasters everywhere.

THE WORLD BETTER NOT END BEFORE KENTUCKY B… ","Wed Sep 20 17:05:06 EDT 2017","null"
Oroville_Dam,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:05:06 EDT 2017","null"
thesignofharry,"I SWEAR THAT IM TOO CLOSE TO BUY THEM, MY DAD WANTS TO GO TO MIAMI IN OCTOBER / NOVEMBER https://t.co/TfiG8o2MfN","Wed Sep 20 17:05:07 EDT 2017","null"
Snapzu_Earth,"All of Puerto Rico has lost power. It could take months to restore it. https://t.co/NtvsaYIx1t","Wed Sep 20 17:05:08 EDT 2017","null"
FloridaHomesTV,"We survived Irma. https://t.co/KAL5GsGrqu","Wed Sep 20 17:05:09 EDT 2017","null"
ddchills,"@Kandi No Orlando Miami geesh! I saw y'all in concert for gradnite in 1994 in Orlando. Come back.","Wed Sep 20 17:05:09 EDT 2017","null"
n1videos,"Scary First #Video Miami hit by Irma Hurricane , Florida - hurricane Irma aftermath https://t.co/f92grqDMGl https://t.co/N47nrUPqC9","Wed Sep 20 17:05:09 EDT 2017","null"
Ricky_Kraynak,"Lebron said he couldn't beat Paul Pierce so he joined the Miami Heat. LBJ said he couldn't beat Boris Diaw so he jo… https://t.co/PuvGuOrBpB","Wed Sep 20 17:05:09 EDT 2017","null"
ryancheffernan,"Surfing barrels in Aruba after Hurricane Irma https://t.co/4wkJOGNJeW","Wed Sep 20 17:05:10 EDT 2017","null"
11AliveNews,"Commuter Dude: Gas prices slowly recovering after Harvey and Irma https://t.co/6oY6oHGAng https://t.co/hrsVha75At","Wed Sep 20 17:05:09 EDT 2017","null"
valeriesee,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:05:10 EDT 2017","null"
Katustrophix,"Funtcase this Saturday is now at Heart Nightclub!! ?? 

Let's turn up Miami!! I've got some filthy shit planned for… https://t.co/OufmeiAV9f","Wed Sep 20 17:05:09 EDT 2017","null"
JackCotton,"Irma turned out to be an economic stimulus for Florida in terms of real estate. https://t.co/ueQ25DzTpM #RealEstate #Realtors","Wed Sep 20 17:05:10 EDT 2017","null"
joseforbes,"RT @MiamiDolphins: - Time to focus on the Jets
- Players and staff pass out meals and items to those affected by Irma

This is your… ","Wed Sep 20 17:05:11 EDT 2017","null"
TravisRayGarner,"@marcorubio @SpeakerRyan @USCG #GrahamCassidy #RepealAndReplace: No.
#MedicareForAll: Winner, winner: ? dinner.… https://t.co/zJ19de0FrJ","Wed Sep 20 17:05:11 EDT 2017","null"
WolfeNovels,"Runs at train-wreck speed.  THE BACKUP ASSET #Retweet #art #marketing #ebook #followme  #florida #Free #LW https://t.co/xlZVP3DM5z","Wed Sep 20 17:05:11 EDT 2017","null"
lindasamelson,"RT @billmckibben: Rush Limbaugh on Tuesday: #Irma an attempt to push "climate agenda."
RL on Thursday: I'm evacuating South Florida.

https…","Wed Sep 20 17:05:12 EDT 2017","null"
ShadowGamer5176,"@MatPatGT After the eclipse bad stuff had happened hurricane Harvey & a earthquake in Mexico then hurricane Irma an… https://t.co/N0sJZF6z91","Wed Sep 20 17:05:12 EDT 2017","null"
ShannanHarlin,"RT @milancita305: * MIAMI'S NEW NIGHTCLUB.
To be informed of the progress of this New Club Text Your Full Name plus THE JOKKER to 305… ","Wed Sep 20 17:05:12 EDT 2017","null"
EmilyStrange78,"RT @SkepticNikki: Christians standing on the beach trying to "pray #HurricaneIrma away."

Yes. Even in the 21st century humans are st… ","Wed Sep 20 17:05:12 EDT 2017","null"
_xjellybean,"me toooooo ??? https://t.co/ntCxPt3tiN","Wed Sep 20 17:05:13 EDT 2017","null"
TKOA702,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:05:14 EDT 2017","null"
feckingm,"Scumbags. Commented on: 80 books disappear from classroom that sheltered Irma evacuees | Tampa Bay Times: https://t.co/Gz5vxz7Uz3","Wed Sep 20 17:05:15 EDT 2017","null"
marielinettes,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:05:15 EDT 2017","null"
impeach_bannon,"RT @EricHolthaus: A quarter of all Atlantic Cat 5 landfalls on record have occurred in the last two weeks.
A horrific, ominous month:
https…","Wed Sep 20 17:05:15 EDT 2017","null"
Hotforpenny,"$ARYC reports speaking invitation to international 6th Annual Conference of AnalytiX March 26-28 2018 Miami FL USA https://t.co/RFi0864MSi","Wed Sep 20 17:05:16 EDT 2017","null"
feckingm,"80 books disappear from classroom that sheltered Irma evacuees | Tampa Bay Times: https://t.co/KCiELxR9jV","Wed Sep 20 17:05:17 EDT 2017","null"
kenspellman,"SHOWTIME BAND - CONSETRATION WINE https://t.co/uTsapulAEj @kenspellman #CARIBBEAN #SOCA","Wed Sep 20 17:05:17 EDT 2017","null"
lorch_jeneva,"RT @milancita305: * MIAMI'S NEW NIGHTCLUB.
To be informed of the progress of this New Club Text Your Full Name plus THE JOKKER to 305… ","Wed Sep 20 17:05:17 EDT 2017","null"
JMFambrough,"Target, you sweet sweet free wifi. Still no wifi or phone at my house post-Irma. Really super happy rn.????","Wed Sep 20 17:05:19 EDT 2017","null"
summer7570,"RT @EricHolthaus: The science is increasingly clear: We can start to expect more super hurricanes like Harvey, Irma, and Maria.
https://t.c…","Wed Sep 20 17:05:21 EDT 2017","null"
DolphinsSpyder,"[SB Nation: The Phinsider] Dolphins at Jets Week 3 injury report - Wednesday https://t.co/EounQtVXX1 #Dolphins #Phins","Wed Sep 20 17:05:22 EDT 2017","null"
radiiancee,"this whole hurricane irma and all it did still ain't settled in my mind yet . surreal .","Wed Sep 20 17:05:27 EDT 2017","null"
AndreMHsports,"#Marlins’ home run barrage, including No. 56 by @Giancarlo818 buries #Mets https://t.co/1KzY0N79VJ @HeraldSports","Wed Sep 20 17:05:27 EDT 2017","null"
cynshaw,"#redcross volunteers providing care and comfort in Florida https://t.co/OpO42ZDDfj","Wed Sep 20 17:05:30 EDT 2017","null"
brittneydonovan,"Hurricane Maria's latest track keeps it well east of #Jacksonville. We will see bigger waves, high rip current risk… https://t.co/kbyDEGLFwD","Wed Sep 20 17:05:29 EDT 2017","null"
ECSOIncidents,"Medical Call @ 1000 BLK N 5TH ST,JACKSONVILLE | Unit: 8201 | Time: 14:04:30","Wed Sep 20 17:05:30 EDT 2017","null"
cazarespr,"#PuertoRico already hurt by Irma is 100% without power after #HurricaneMaria, will lose water next #HelpPuertoRico https://t.co/EWVcpRYViJ","Wed Sep 20 17:05:31 EDT 2017","null"
zaanak1978,"New: 24 Hours in Miami – A Neighborhood Experience in Coconut Grove https://t.co/wW6d1D6hMc","Wed Sep 20 17:05:31 EDT 2017","null"
marajprincess,"Babe @NICKIMINAJ if you have time please read this ?? https://t.co/xy1rGiFdwN","Wed Sep 20 17:05:31 EDT 2017","null"
ssgdavidpeters,"USArmy: #DidYouKnow Operation Blue Roof is managed USACEHQ? They may   be able to help with #Irma issues: 1-800-RO… https://t.co/lZx0A5RJrI","Wed Sep 20 17:05:31 EDT 2017","null"
NFL_0,"#IRMA PokerNews : 888Poker's Flopomania cuts to the chase. Tips for the NLHE variant with no preflop betting round…… https://t.co/NUtg7f0R3O","Wed Sep 20 17:05:31 EDT 2017","null"
UncensoredNewsN,"USAgov: Help after #Irma. Connect with trusted groups to help the US Virgin Islands, Puerto Rico, & Florida.… https://t.co/8fYADWDNfy #Unc…","Wed Sep 20 17:05:32 EDT 2017","null"
FloridaMugshots,"Jessica Thorne #Pasco #Florida #Arrest #Mugshot https://t.co/siZVNtF5jS","Wed Sep 20 17:05:33 EDT 2017","null"
_OceanGoddesss,"RT @Katustrophix: Funtcase this Saturday is now at Heart Nightclub!! ?? 

Let's turn up Miami!! I've got some filthy shit planned for… ","Wed Sep 20 17:05:34 EDT 2017","null"
MainStreetPaint,"Got that apricot. Call me. Main Street Painting 407-504-9140 #orlando #paint #painting #painters… https://t.co/AvTuWUp9Eu","Wed Sep 20 17:05:35 EDT 2017","null"
TheTechNoir_,"You couldn't pay me to move to Jacksonville","Wed Sep 20 17:05:36 EDT 2017","null"
reuterssarah,"Sherritt says joint venture nickel plant with #Cuba government is back to operating at normal capacity after shutting for Hurricane #Irma","Wed Sep 20 17:05:36 EDT 2017","null"
LosCrossovers,"Norris Cole probably didn't see this in Miami https://t.co/rczZtJjM09","Wed Sep 20 17:05:37 EDT 2017","null"
AnthonySidis,"RT @GFuelEnergy: M i a m i ? N i g h t s 

*Now available on its own OR free with any Tub order*

https://t.co/azR5QVUAYd ?? https://t.co/M…","Wed Sep 20 17:05:37 EDT 2017","null"
MK_3280,"RT @becca_hughson: Help us send relief to the US Virgin Islands after destruction of Hurricanes Irma & Maria!
#vistrong #USVIStrong

https:…","Wed Sep 20 17:05:38 EDT 2017","null"
NFL_0,"#IRMA PokerNews : .JustinBonomo RunGo0seRun Sdavies22 CrownUpGuy becksundsoda & C. Christner

Learn about #PokerMa…… https://t.co/vxcCI1IGFO","Wed Sep 20 17:05:38 EDT 2017","null"
TampaJobs1,"Tampa, #FL - International Cybernetics - Technician - . Ability to work with Engineering department for... https://t.co/U1kGjR5BVL #Florida","Wed Sep 20 17:05:39 EDT 2017","null"
